1,210,A01,Line 15,JRMS,17:09:39,17:10:21
1,210,A01,Line 15,JRMX,17:09:39,17:10:21
1,210,A01,Line 15,SHA1,17:11:50,17:12:05
1,210,A01,Line 15,LIM3,17:14:11,17:14:26
1,210,A01,Line 15,WES1,17:15:58,17:16:13
1,210,A01,Line 15,JCAW,17:17:18,17:18:08
1,210,A01,Line 15,CAW1/2,17:18:27,17:19:17
1,210,A01,Line 15,HEQ1,17:20:16,17:20:31
1,210,A01,Line 15,SOQ1,17:22:22,17:22:37
1,210,A01,Line 15,CRO1,17:24:10,17:24:25
1,210,A01,Line 15,MUD1,17:25:35,17:25:50
1,210,A01,Line 15,ISG1,17:26:55,17:27:10
1,210,A01,Line 15,CUS1,17:28:38,17:29:08
1,210,A01,Line 15,GRE4,17:30:41,17:30:56
1,210,A01,Line 15,DEB1,17:32:31,17:32:46
1,210,A01,Line 15,ELR1,17:34:26,17:34:41
1,210,A01,Line 15,LEW6,17:35:58,17:38:40
1,210,A01,Line 15,ELR2,17:39:55,17:40:10
1,210,A01,Line 15,DEB2,17:41:46,17:42:01
1,210,A01,Line 15,GRE3,17:43:48,17:44:03
1,210,A01,Line 15,CUS2,17:45:35,17:46:03
1,210,A01,Line 15,ISG2,17:47:28,17:47:43
1,210,A01,Line 15,MUD2,17:48:56,17:49:11
1,210,A01,Line 15,JCRO,17:49:26,17:50:11
1,210,A01,Line 15,CRO2,17:50:21,17:50:36
1,210,A01,Line 15,SOQ2,17:52:08,17:52:23
1,210,A01,Line 15,HEQ2,17:54:10,17:54:25
1,210,A01,Line 15,CAW5/6,17:55:28,17:56:18
1,210,A01,Line 15,WIQ4,17:57:11,17:57:34
1,210,A01,Line 15,JWEM,17:57:44,17:58:34
1,210,A01,Line 15,WES2,17:59:12,17:59:27
1,210,A01,Line 15,LIM4,18:01:08,18:01:23
1,210,A01,Line 15,SHA2,18:03:25,18:03:40
1,210,A01,Line 15,BAN10,18:07:05,18:07:55
1,210,A01,Line 15,BANH,18:08:50,18:08:55
1,210,A01,Line 15,BAN9,18:09:52,18:11:22
1,210,A01,Line 15,JRMS,18:12:39,18:13:21
1,210,A01,Line 15,JRMX,18:12:39,18:13:21
1,210,A01,Line 15,SHA1,18:14:50,18:15:05
1,210,A01,Line 15,LIM3,18:17:11,18:17:26
1,210,A01,Line 15,WES1,18:18:58,18:19:13
1,210,A01,Line 15,JCAW,18:20:18,18:21:08
1,210,A01,Line 15,CAW1/2,18:21:27,18:22:17
1,210,A01,Line 15,HEQ1,18:23:16,18:23:31
1,210,A01,Line 15,SOQ1,18:25:22,18:25:37
1,210,A01,Line 15,CRO1,18:27:10,18:27:25
1,210,A01,Line 15,MUD1,18:28:35,18:28:50
1,210,A01,Line 15,ISG1,18:29:55,18:30:10
1,210,A01,Line 15,CUS1,18:31:38,18:32:08
1,210,A01,Line 15,GRE4,18:33:41,18:33:56
1,210,A01,Line 15,DEB1,18:35:31,18:35:46
1,210,A01,Line 15,ELR1,18:37:26,18:37:41
1,210,A01,Line 15,LEW6,18:38:58,18:41:40
1,210,A01,Line 15,ELR2,18:42:55,18:43:10
1,210,A01,Line 15,DEB2,18:44:46,18:45:01
1,210,A01,Line 15,GRE3,18:46:48,18:47:03
1,210,A01,Line 15,CUS2,18:48:35,18:49:03
1,210,A01,Line 15,ISG2,18:50:28,18:50:43
1,210,A01,Line 15,MUD2,18:51:56,18:52:11
1,210,A01,Line 15,JCRO,18:52:26,18:53:11
1,210,A01,Line 15,CRO2,18:53:21,18:53:36
1,210,A01,Line 15,SOQ2,18:55:08,18:55:23
1,210,A01,Line 15,HEQ2,18:57:10,18:57:25
1,210,A01,Line 15,CAW5/6,18:58:28,18:59:18
1,210,A01,Line 15,WIQ4,19:00:11,19:00:34
1,210,A01,Line 15,JWEM,19:00:44,19:01:34
1,210,A01,Line 15,WES2,19:02:12,19:02:27
1,210,A01,Line 15,LIM4,19:04:08,19:04:23
1,210,A01,Line 15,SHA2,19:06:25,19:06:40
1,210,A01,Line 15,BAN10,19:10:05,19:10:55
1,210,A01,Line 15,BANH,19:11:50,19:11:55
1,210,A01,Line 15,BAN9,19:12:52,19:14:22
1,210,A01,Line 15,JRMS,19:15:39,19:16:21
1,210,A01,Line 15,JRMX,19:15:39,19:16:21
1,210,A01,Line 15,SHA1,19:17:50,19:18:05
1,210,A01,Line 15,LIM3,19:20:11,19:20:26
1,210,A01,Line 15,WES1,19:21:58,19:22:13
1,210,A01,Line 15,JCAW,19:23:18,19:24:08
1,210,A01,Line 15,CAW1/2,19:24:27,19:25:17
1,210,A01,Line 15,HEQ1,19:26:16,19:26:31
1,210,A01,Line 15,SOQ1,19:28:22,19:28:37
1,210,A01,Line 15,CRO1,19:30:10,19:30:25
